"id","tweet_id","retweet_count","tweet_created","tweet_location","text","airline","airline_sentiment"
12244,"5,70253919697244E+017",0,"2015-02-24 08:08:23 -0800","Lake Arrowhead","@AmericanAir The flight was delayed 5 times. Spent almost 40min on the tarmac. I'll reconsider my future flight options.","American",-1
12245,"5,70253859412529E+017",0,"2015-02-24 08:08:09 -0800","Pirate Isle, Arcadia","@AmericanAir oh it's nothing my issue was already resolved and I am in the air","American",1
12246,"5,70252885809869E+017",0,"2015-02-24 08:04:17 -0800","New York, NY","@AmericanAir Filled out a baggage claim over the phone last night. Check the status to discover the rep confused Arkansas for Alaska 😒","American",-1
12247,"5,70252614320783E+017",0,"2015-02-24 08:03:12 -0800",,"@AmericanAir I need an answer why we can't get into Wichita Falls.","American",-1
12248,"5,70252431113761E+017",0,"2015-02-24 08:02:29 -0800","ÜT: 26.72488,-80.13666","@AmericanAir #AmericanAirlines says most bags left in Miami have been returned following mechanical glitch &gt;&gt; http://t.co/Ib8kyjBCJM","American",-1
12249,"5,70251814970515E+017",0,"2015-02-24 08:00:02 -0800",,"@AmericanAir I need refund.","American",-1
12250,"5,70251560871002E+017",0,"2015-02-24 07:59:01 -0800","Los Angeles, CA","@AmericanAir really needs to get a a clue and start treating people like humans, not animals.  #americandairlinesSUCKS","American",-1
12252,"5,70250940290343E+017",0,"2015-02-24 07:56:33 -0800","Worldwide","@AmericanAir hi we have lost and found solution we want to offer for free to assist with contacting people when items are found","American",-1
12253,"5,70250617379168E+017",0,"2015-02-24 07:55:16 -0800","san francisco califorania","@AmericanAir and it's not a inconvenience it is a disaster. It's A $500 phone bill from you that you refuse to pay","American",-1
12258,"5,70249520736375E+017",0,"2015-02-24 07:50:55 -0800",,"@AmericanAir Waiting an hour now for a pilot AA3688. Is there a pilot in the house at DFW?","American",-1
12263,"5,70248695670841E+017",0,"2015-02-24 07:47:38 -0800",,"@AmericanAir I guess that is your way of saying thanks for sharing but I can't help you, Good Luck. Happy Birthday to me. Ugh","American",-1
12264,"5,70248162067108E+017",0,"2015-02-24 07:45:31 -0800","Toronto, Ontario, Canada","@AmericanAir Lots of upset people, freezing terminal, and no gate agent. Kept us waiting on plane beyond allowable time length.","American",-1
12265,"5,7024801162161E+017",0,"2015-02-24 07:44:55 -0800","Toronto, Ontario, Canada","@AmericanAir The pilot admitted to us that this delay is entirely because of AA incompetence and poor equip checks.","American",-1
12267,"5,70247850858148E+017",0,"2015-02-24 07:44:16 -0800",,"@AmericanAir Yes I am. 2495/1170. RNO departure at 1229 on 2/25 w/connection at DFW to LGA. I can do the 1120am to LAX and then to JFK","American",-1
12268,"5,70247748286435E+017",0,"2015-02-24 07:43:52 -0800","Toronto, Ontario, Canada","@AmericanAir How are you going to compensate all of whose days/plans have been ruined because of the AA3490 delay/pending Cancelled Flightlation?","American",-1
12272,"5,70246839225745E+017",0,"2015-02-24 07:40:15 -0800",,"@AmericanAir Oh that seems to have undone the seat selections in MCE. We only wanted the CX card on there to select the free seats","American",-1
12273,"5,70246800247902E+017",0,"2015-02-24 07:40:06 -0800",,"@AmericanAir To announce DURING BOARDING that you chose to limit catering to the point that you WILL run out shows a lack of planning, IMO.","American",-1
12274,"5,70246108699628E+017",0,"2015-02-24 07:37:21 -0800","Wichita, KS","@AmericanAir Thanks for the quick response - it's appreciated!","American",1
12276,"5,70245402982785E+017",0,"2015-02-24 07:34:33 -0800",,"@AmericanAir guess that's what I get for bragging on you. I fly you by choice unlike others who fly because they don't have other options JS","American",-1
12277,"5,70245367607857E+017",0,"2015-02-24 07:34:24 -0800","USA","@AmericanAir thanks for the update","American",1
12278,"5,70244934634091E+017",0,"2015-02-24 07:32:41 -0800",,"@AmericanAir thanks for finally letting me get through to book my flight. Frustration  set in... #donedeal #talktoahuman","American",-1
12280,"5,70244720229798E+017",0,"2015-02-24 07:31:50 -0800",,"Yes, and it gets disconnected due to the lack of WIFI strength “@AmericanAir: @MauererPower Have you reached out to @Gogo for help, David?”","American",-1
12284,"5,70242829294961E+017",0,"2015-02-24 07:24:19 -0800",,"@AmericanAir now we are waiting on nitrogen for the struts and the airport nozzle is not calibrated so they are trying to find another???","American",-1
12285,"5,70242420643918E+017",0,"2015-02-24 07:22:42 -0800",,"@AmericanAir DM me and I can explain the whole story. I should have been on an earlier flight not US1937","American",-1
12286,"5,70242205463359E+017",0,"2015-02-24 07:21:51 -0800",,"@AmericanAir Lets hope it stays that way.Big thanks to your ground/outside crews all across the US the last month. Great FB post yesterday.","American",1
12287,"5,70241664272372E+017",0,"2015-02-24 07:19:41 -0800",,"@AmericanAir Hello...My baggage has been lost in another city. Can anyone help me with this?","American",-1
12288,"5,70241221303468E+017",0,"2015-02-24 07:17:56 -0800","USA","@AmericanAir my boss is :)","American",1
12289,"5,7024107057714E+017",0,"2015-02-24 07:17:20 -0800","Planet Earth","@AmericanAir sitting on plane in Columbus, supposed to leave an hour ago. Now the mechanic can't find a tool to service the shock absorber.","American",-1
12292,"5,70240784357831E+017",0,"2015-02-24 07:16:12 -0800","Washington, DC","@AmericanAir I picked the nonstop flight bc I had things to get to. Should’ve taken diff route or airline I suppose!","American",-1
12293,"5,70240764812378E+017",0,"2015-02-24 07:16:07 -0800","Harrison, New York","@AmericanAir Your response has been incredible. Truly amazed at the steps you have taken to enhance your customer relations. Big thank you 😄","American",1
12295,"5,70240625536324E+017",0,"2015-02-24 07:15:34 -0800",,"@AmericanAir Yes, talked to them. FLL says is at central. Central says is at FLL and here we go again. I'm betting this will go 6 mths","American",-1
12296,"5,70240524592017E+017",0,"2015-02-24 07:15:10 -0800","Washington DC","@AmericanAir but the issue is were waiting on rampers to close the door..only to waste more fuel&amp;likely to be told we need more fuel.#cycle","American",-1
12297,"5,7024045258838E+017",0,"2015-02-24 07:14:53 -0800","Washington, DC","@AmericanAir Is there lack of communication/competition between the American and the Air by any chance?","American",-1
12299,"5,70240246719382E+017",0,"2015-02-24 07:14:04 -0800","Chicago, IL","@AmericanAir No, had already waited an hour for it and wanted to get home.","American",-1
12300,"5,70240207682998E+017",0,"2015-02-24 07:13:54 -0800","Washington, DC","@AmericanAir 4285. Apparently we’re told, staff on the ground keep promising to come and they don’t.","American",-1
12301,"5,70239952975483E+017",0,"2015-02-24 07:12:53 -0800",,"@AmericanAir over 70 days  no contact from a human or apology letter. @AmericanAir is #yucki. Read all about it soon http://t.co/9R9OmzQAVI","American",-1
12302,"5,70239688755302E+017",0,"2015-02-24 07:11:50 -0800",,"@AmericanAir Well I'm showing I am still sitting at the gate on the plane that has not departed?","American",-1
12303,"5,70239463089E+017",0,"2015-02-24 07:10:57 -0800",,"@AmericanAir Thanks guys got some sleep. Hang in there DFW with bad weather.","American",1
12310,"5,70237399932019E+017",0,"2015-02-24 07:02:45 -0800",,"@AmericanAir there is a fat man stuck in your airplanes bathroom","American",-1
12314,"5,70236587386122E+017",0,"2015-02-24 06:59:31 -0800","USA","@AmericanAir what's the status of flight 3494 XNA to DFW. I'm getting different reports?","American",-1
12315,"5,70235413224428E+017",0,"2015-02-24 06:54:51 -0800",,"@AmericanAir Thank you for the quick customer service today. #RefundProcedureNotTooPainful I know that Winter Weather is not your fault.","American",1
12316,"5,70235209783718E+017",0,"2015-02-24 06:54:03 -0800","Denver, CO","@AmericanAir I need to go to YYZ tmr morning 8am. I switched to United already, but my bag is still off in AA la-la land.","American",-1
12318,"5,70234676494758E+017",0,"2015-02-24 06:51:55 -0800",,"@AmericanAir the whole plane is the same. How old is this plane?  The seats leather is coming apart ay the seams.","American",-1
12321,"5,70233809129468E+017",0,"2015-02-24 06:48:29 -0800",,"@AmericanAir If the flight I selected online was what was ticketed I would not be missing my connection. I need help getting to DFW or IAH!!","American",-1
12322,"5,70232494034965E+017",0,"2015-02-24 06:43:15 -0800",,"@AmericanAir my seat is disgusting. Old and dirty. When are you going to refurbish this plane?  US Air 597 jfk to phx","American",-1
12324,"5,70232122826494E+017",0,"2015-02-24 06:41:47 -0800",,"@AmericanAir I understand the need to drain the lavatory fearing freezing but why no policy on checking that before boarding? smh come on...","American",-1
12326,"5,70230559693079E+017",0,"2015-02-24 06:35:34 -0800","iPhone: 37.621227,-122.386002","@AmericanAir no repair made to the water line. No potable water on board this flight. ""We will take off soon."" Time for new planes MCI&gt;DFW.","American",-1
12327,"5,7022955774097E+017",0,"2015-02-24 06:31:35 -0800","iPhone: 37.621227,-122.386002","@AmericanAir thanks for the recommendation. We've been sitting here for 45 minutes, last update was 35 min ago.","American",1
12330,"5,70227917877355E+017",0,"2015-02-24 06:25:04 -0800",,"@AmericanAir although you have no control of the weather, you came through with a great customer service","American",1
12331,"5,70227911803998E+017",0,"2015-02-24 06:25:03 -0800","Fort Myers","@AmericanAir there is no local agent! There is no person to answer our questions and their phone service is terrible.","American",-1
12332,"5,7022675738053E+017",0,"2015-02-24 06:20:27 -0800","Pittsburgh, PA","@AmericanAir ...2/2 doesn't help me.","American",-1
12335,"5,70226414525542E+017",0,"2015-02-24 06:19:06 -0800","Greater New England Area","@AmericanAir an overzealous stewardess prevented us from bringing in a car seat! #worstflight!","American",-1
12336,"5,7022608045745E+017",0,"2015-02-24 06:17:46 -0800","Greater New England Area","@AmericanAir watch out if you are a parent...they break stroller &amp; tell you look at the fine print","American",-1
12337,"5,70225101104226E+017",0,"2015-02-24 06:13:53 -0800","Los Angeles","@AmericanAir I wish I could remember all of their names!","American",1
12340,"5,70224942681207E+017",0,"2015-02-24 06:13:15 -0800","Dallas,Tx","@AmericanAir living in DFW.. Your Hub.. Hate having to fly to JFK to get to Ireland","American",-1
12342,"5,70224421194965E+017",0,"2015-02-24 06:11:10 -0800",,"@AmericanAir thank you AA, this is how I always start my vacations http://t.co/dzKc3auZU9","American",1
12343,"5,70224417445261E+017",0,"2015-02-24 06:11:10 -0800","Nevada","@AmericanAir how do I talk to an actual person that will help me, and do what you guys should do?","American",-1
12344,"5,70224015656284E+017",0,"2015-02-24 06:09:34 -0800","Pittsburgh, PA","@AmericanAir Customer service provides no wiggle room to change flight without a $200 change fee. @southwest has always been accommodating.","American",-1
12346,"5,70223582380495E+017",0,"2015-02-24 06:07:50 -0800","Charlotte, NC","@AmericanAir Yes, thank you. Just not how I wanted to start my vacation!","American",1
12348,"5,70222998919225E+017",0,"2015-02-24 06:05:31 -0800","Fort Myers","@AmericanAir your staff at rsw working the sliver airlines desk is not helpful. We can not get any information about our flight.","American",-1
12349,"5,70222495145407E+017",0,"2015-02-24 06:03:31 -0800","iPhone: 37.621227,-122.386002","@AmericanAir when the pilot announces that the plane has been unused for 2 days and maintenance is dealing with another aircraft..","American",-1
12351,"5,7022241440086E+017",0,"2015-02-24 06:03:12 -0800","Dallas,Tx","@AmericanAir thank you for replying. Trying to figure out how to get from there from DFW","American",1
12354,"5,70221471844278E+017",0,"2015-02-24 05:59:27 -0800",,"“@AmericanAir: @Dumas2TTG Good morning, Tamara. We'll try to get you comfortably on a flight as soon as we can.”#NoXTraLegRoom #NoCoatCloset","American",-1
12358,"5,70220154363232E+017",0,"2015-02-24 05:54:13 -0800","Surrey, UK","@AmericanAir That what I hoped - contacted them 3 wks ago about this but they have not responded and still issued in US funds. #frustrated","American",-1
12360,"5,70219969717219E+017",0,"2015-02-24 05:53:29 -0800","Toronto, Ontario, Canada","@AmericanAir Thank you for being so responsive on Twitter. Truly impressive.","American",1
12363,"5,70219379696148E+017",0,"2015-02-24 05:51:08 -0800",,"@AmericanAir @USAirways #Boo! Wack ass terminal 6 @flyLAXairport. No food. No lounge. No Bueno!! Never again!!!","American",-1
12365,"5,70218794414674E+017",0,"2015-02-24 05:48:49 -0800","Surrey, UK","@AmericanAir You sent me a cheque today which can’t be paid into a UK bank account. VERY annoying!","American",-1
12368,"5,70217971815211E+017",0,"2015-02-24 05:45:33 -0800","Chicago","Thank you, @AmericanAir! Much appreciated.","American",1
12371,"5,70216606057542E+017",0,"2015-02-24 05:40:07 -0800","Surrey, UK","@AmericanAir I’m still waiting - this has been going on far too long. Is there someone I can speak to?","American",-1
12372,"5,70216406119158E+017",0,"2015-02-24 05:39:19 -0800","Indianapolis","@AmericanAir mission accomplished today, Thank you!","American",1
12376,"5,70214789487694E+017",0,"2015-02-24 05:32:54 -0800","Arlington, VA","@AmericanAir when will there be wifi on the DCA-STL route?  2 hour flight, could use some love!","American",-1
12377,"5,70214732067701E+017",0,"2015-02-24 05:32:40 -0800",,"@AmericanAir   What is that!? Why even bother catering dog food that no one will eat ? http://t.co/iFESPcBzTm","American",-1
12378,"5,70213186139525E+017",0,"2015-02-24 05:26:32 -0800","Newark NJ ","@AmericanAir  thanks for making the worst fly experience ever. Will never book again with your airline. Train your flight attendants better.","American",-1
12379,"5,70212842206581E+017",0,"2015-02-24 05:25:10 -0800","Middle earth ","@AmericanAir I lost my (basket) ballbag on your plane","American",-1
